#Genome,TE,Weight_count,Weight_length
Caenorhabditis_sp39,hAT-Blackjack,35,8228
Caenorhabditis_sp39,hAT-Charlie,119,33233
Caenorhabditis_sp39,hAT-Tag1,115,20417
Caenorhabditis_sp39,hAT-Tip100,252,59141
Caenorhabditis_sp39,hAT-hAT19,13,3317
Caenorhabditis_sp39,hAT-hAT5,10,2098
Caenorhabditis_sp39,hAT-hATm,308,72661
Caenorhabditis_sp39,hAT-hATw,31,5726
Caenorhabditis_sp39,hAT-hATx,45,6367
Caenorhabditis_sp39,hAT-hobo,24,15800
Caenorhabditis_sp40,Academ,5,1154
Caenorhabditis_sp40,Academ-1,37,8685
Caenorhabditis_sp40,Academ-2,1,112
Caenorhabditis_sp40,Academ-H,2,292
Caenorhabditis_sp40,B4,4,1258
Caenorhabditis_sp40,Bhikhari,4,509
Caenorhabditis_sp40,CMC-Chapaev,163,35172
Caenorhabditis_sp40,CMC-Chapaev-3,7,4295
Caenorhabditis_sp40,CMC-EnSpm,2527,797096
Caenorhabditis_sp40,CMC-Mirage,2,501
Caenorhabditis_sp40,CMC-Transib,58,10114
Caenorhabditis_sp40,CR1,1219,442637
Caenorhabditis_sp40,CR1-Zenon,22,18484
Caenorhabditis_sp40,CRE-Ambal,13,6141
Caenorhabditis_sp40,Caulimovirus,345,84756
Caenorhabditis_sp40,Copia,2365,697524
Caenorhabditis_sp40,Crypton,8,3137
Caenorhabditis_sp40,Crypton-A,5,648
Caenorhabditis_sp40,Crypton-C,1,146
Caenorhabditis_sp40,Crypton-F,2,288
Caenorhabditis_sp40,Crypton-H,8,1346
Caenorhabditis_sp40,Crypton-I,1,114
Caenorhabditis_sp40,Crypton-S,35,13653
Caenorhabditis_sp40,Crypton-V,275,65157
Caenorhabditis_sp40,Crypton-X,1,203
Caenorhabditis_sp40,DIRS,38,9497
Caenorhabditis_sp40,DNA,1226,272566
Caenorhabditis_sp40,Dada,4,475
Caenorhabditis_sp40,ERV-Foamy,2,447
Caenorhabditis_sp40,ERV1,241,58030
Caenorhabditis_sp40,ERV4,7,1217
Caenorhabditis_sp40,ERVK,139,41711
Caenorhabditis_sp40,ERVL,11,1296
Caenorhabditis_sp40,ERVL-MaLR,1,111
Caenorhabditis_sp40,Ginger,56,11110
Caenorhabditis_sp40,Gypsy,8574,2780602
Caenorhabditis_sp40,Helitron,1349,429363
Caenorhabditis_sp40,I,351,89828
Caenorhabditis_sp40,I-Jockey,163,39885
Caenorhabditis_sp40,ID,2,226
Caenorhabditis_sp40,Jockey,17,3167
Caenorhabditis_sp40,Kolobok,108,25882
Caenorhabditis_sp40,Kolobok-E,15,3342
Caenorhabditis_sp40,Kolobok-H,34,7567
Caenorhabditis_sp40,Kolobok-Hydra,236,46037
Caenorhabditis_sp40,Kolobok-T2,316,66245
Caenorhabditis_sp40,L1,1845,474121
Caenorhabditis_sp40,L1-DRE,13,2587
Caenorhabditis_sp40,L1-Tx1,127,30810
Caenorhabditis_sp40,L2,885,229907
Caenorhabditis_sp40,LINE,4,830
Caenorhabditis_sp40,LOA,1,114
Caenorhabditis_sp40,LTR,8,2144
Caenorhabditis_sp40,MIR,1,131
Caenorhabditis_sp40,MULE,6,810
Caenorhabditis_sp40,MULE-MuDR,2384,503556
Caenorhabditis_sp40,MULE-NOF,130,58670
Caenorhabditis_sp40,Maverick,1258,400780
Caenorhabditis_sp40,Merlin,322,72368
Caenorhabditis_sp40,MuLE-MuDR,6,1022
Caenorhabditis_sp40,Ngaro,69,27588
Caenorhabditis_sp40,P,126,58941
Caenorhabditis_sp40,P-Fungi,6,1261
Caenorhabditis_sp40,PIF-HarbS,22,3453
Caenorhabditis_sp40,PIF-Harbinger,286,72153
Caenorhabditis_sp40,PIF-ISL2EU,26,4926
Caenorhabditis_sp40,PIF-Spy,46,7578
Caenorhabditis_sp40,Pao,1521,691845
Caenorhabditis_sp40,Penelope,119,24795
Caenorhabditis_sp40,PiggyBac,609,155789
Caenorhabditis_sp40,PiggyBac-A,1,460
Caenorhabditis_sp40,PiggyBac-X,1,166
Caenorhabditis_sp40,Proto2,5,790
Caenorhabditis_sp40,R1,394,93471
Caenorhabditis_sp40,R1-LOA,6,1544
Caenorhabditis_sp40,R2,64,30070
Caenorhabditis_sp40,R2-Hero,5,1604
Caenorhabditis_sp40,R2-NeSL,86,39981
Caenorhabditis_sp40,RTE-BovB,57,26012
Caenorhabditis_sp40,RTE-ORTE,1,119
Caenorhabditis_sp40,RTE-RTE,100,35679
Caenorhabditis_sp40,RTE-X,307,61885
Caenorhabditis_sp40,Retroposon,2,240
Caenorhabditis_sp40,Sola-1,123,37166
Caenorhabditis_sp40,Sola-2,234,49761
Caenorhabditis_sp40,Sola-3,177,50474
Caenorhabditis_sp40,Tad1,142,35363
Caenorhabditis_sp40,TcMar,317,75577
Caenorhabditis_sp40,TcMar-Fot1,66,34591
Caenorhabditis_sp40,TcMar-ISRm11,78,15133
Caenorhabditis_sp40,TcMar-Mariner,699,337332
Caenorhabditis_sp40,TcMar-Pogo,16,2357
Caenorhabditis_sp40,TcMar-Sagan,513,192028
Caenorhabditis_sp40,TcMar-Stowaway,3,352
Caenorhabditis_sp40,TcMar-Tc1,3405,888709
Caenorhabditis_sp40,TcMar-Tc2,2846,550354
Caenorhabditis_sp40,TcMar-Tc4,411,124428
Caenorhabditis_sp40,TcMar-Tigger,24,5019
Caenorhabditis_sp40,TcMar-m44,34,8734
Caenorhabditis_sp40,Zator,64,27718
Caenorhabditis_sp40,Zisupton,8,1666
Caenorhabditis_sp40,hAT,1192,253749
Caenorhabditis_sp40,hAT-Ac,583,163440
Caenorhabditis_sp40,hAT-Blackjack,158,33200
Caenorhabditis_sp40,hAT-Charlie,129,26722
Caenorhabditis_sp40,hAT-Tag1,156,29861
Caenorhabditis_sp40,hAT-Tip100,280,53080
Caenorhabditis_sp40,hAT-hAT19,61,25212
Caenorhabditis_sp40,hAT-hAT5,11,5157
Caenorhabditis_sp40,hAT-hATm,389,105260
Caenorhabditis_sp40,hAT-hATw,400,103809
Caenorhabditis_sp40,hAT-hATx,415,107715
Caenorhabditis_sp40,hAT-hobo,33,14654
Caenorhabditis_tropicalis,5S-Deu,1,109
Caenorhabditis_tropicalis,Academ,9,1631
Caenorhabditis_tropicalis,Academ-1,28,7032
Caenorhabditis_tropicalis,B4,3,851
Caenorhabditis_tropicalis,Bhikhari,3,560
Caenorhabditis_tropicalis,CMC-Chapaev,35,6942
Caenorhabditis_tropicalis,CMC-Chapaev-3,4,2913
Caenorhabditis_tropicalis,CMC-EnSpm,725,208240
Caenorhabditis_tropicalis,CMC-Mirage,24,11447
Caenorhabditis_tropicalis,CMC-Transib,563,151105
Caenorhabditis_tropicalis,CR1,230,75805
Caenorhabditis_tropicalis,CRE-Ambal,15,5644
Caenorhabditis_tropicalis,Caulimovirus,611,141845
Caenorhabditis_tropicalis,Copia,2949,834060
Caenorhabditis_tropicalis,Crypton,4,1939
Caenorhabditis_tropicalis,Crypton-A,6,737
Caenorhabditis_tropicalis,Crypton-H,5,879
Caenorhabditis_tropicalis,Crypton-S,14,4058
Caenorhabditis_tropicalis,Crypton-V,48,11252
Caenorhabditis_tropicalis,DIRS,26,9025
Caenorhabditis_tropicalis,DNA,505,126107
Caenorhabditis_tropicalis,Dada,2,221
Caenorhabditis_tropicalis,Dong-R4,39,12985
Caenorhabditis_tropicalis,ERV1,100,23387
Caenorhabditis_tropicalis,ERV4,10,1630
Caenorhabditis_tropicalis,ERVK,60,16469
Caenorhabditis_tropicalis,ERVL,21,4088
Caenorhabditis_tropicalis,Ginger,7,1088
Caenorhabditis_tropicalis,Gypsy,3277,898177
Caenorhabditis_tropicalis,Helitron,895,254555
Caenorhabditis_tropicalis,I,78,20695
Caenorhabditis_tropicalis,I-Jockey,54,13351
Caenorhabditis_tropicalis,Jockey,9,1361
Caenorhabditis_tropicalis,Kolobok,5,814
Caenorhabditis_tropicalis,Kolobok-E,8,1664
Caenorhabditis_tropicalis,Kolobok-H,30,5573
Caenorhabditis_tropicalis,Kolobok-Hydra,181,39382
Caenorhabditis_tropicalis,Kolobok-T2,225,63137
Caenorhabditis_tropicalis,L1,1017,277454
Caenorhabditis_tropicalis,L1-DRE,11,2263
Caenorhabditis_tropicalis,L1-Tx1,142,39466
Caenorhabditis_tropicalis,L2,470,147577
Caenorhabditis_tropicalis,LTR,9,1911
Caenorhabditis_tropicalis,MULE,11,2868
Caenorhabditis_tropicalis,MULE-F,1,180
Caenorhabditis_tropicalis,MULE-MuDR,557,123348
Caenorhabditis_tropicalis,MULE-NOF,6,879
Caenorhabditis_tropicalis,Maverick,738,195080
Caenorhabditis_tropicalis,Merlin,146,36429
Caenorhabditis_tropicalis,Ngaro,24,8657
Caenorhabditis_tropicalis,P,82,21081
Caenorhabditis_tropicalis,P-Fungi,2,321
Caenorhabditis_tropicalis,PIF-HarbS,13,1664
Caenorhabditis_tropicalis,PIF-Harbinger,166,44646
Caenorhabditis_tropicalis,PIF-ISL2EU,23,4737
Caenorhabditis_tropicalis,PIF-Spy,34,4881
Caenorhabditis_tropicalis,Pao,789,282260
Caenorhabditis_tropicalis,Penelope,76,20641
Caenorhabditis_tropicalis,PiggyBac,759,186556
Caenorhabditis_tropicalis,PiggyBac-A,3,549
Caenorhabditis_tropicalis,PiggyBac-X,1,135
Caenorhabditis_tropicalis,Proto2,1,145
Caenorhabditis_tropicalis,R1,108,39671
Caenorhabditis_tropicalis,R1-LOA,1,263
Caenorhabditis_tropicalis,R2,5,950
Caenorhabditis_tropicalis,R2-Hero,6,1135
Caenorhabditis_tropicalis,R2-NeSL,72,19466
Caenorhabditis_tropicalis,RTE,3,543
Caenorhabditis_tropicalis,RTE-BovB,200,108271
Caenorhabditis_tropicalis,RTE-ORTE,44,16932
Caenorhabditis_tropicalis,RTE-RTE,9,2330
Caenorhabditis_tropicalis,RTE-X,42,10831
Caenorhabditis_tropicalis,Retroposon,3,425
Caenorhabditis_tropicalis,Rex-Babar,1,143
Caenorhabditis_tropicalis,Sola,6,3248
Caenorhabditis_tropicalis,Sola-1,13,4759
Caenorhabditis_tropicalis,Sola-2,447,125731
Caenorhabditis_tropicalis,Sola-3,43,7978
Caenorhabditis_tropicalis,Tad1,43,7294
Caenorhabditis_tropicalis,TcMar,35,4657
Caenorhabditis_tropicalis,TcMar-Fot1,30,10011
Caenorhabditis_tropicalis,TcMar-ISRm11,79,39154
Caenorhabditis_tropicalis,TcMar-Mariner,844,366844
Caenorhabditis_tropicalis,TcMar-Mogwai,2,237
Caenorhabditis_tropicalis,TcMar-Pogo,17,2882
Caenorhabditis_tropicalis,TcMar-Stowaway,1,176
Caenorhabditis_tropicalis,TcMar-Tc1,1782,454618
Caenorhabditis_tropicalis,TcMar-Tc2,2190,524898
Caenorhabditis_tropicalis,TcMar-Tc4,121,24454
Caenorhabditis_tropicalis,TcMar-Tigger,13,2687
Caenorhabditis_tropicalis,TcMar-m44,17,5465
Caenorhabditis_tropicalis,Zator,3,320
Caenorhabditis_tropicalis,Zisupton,9,1783
Caenorhabditis_tropicalis,hAT,438,107230
Caenorhabditis_tropicalis,hAT-Ac,543,124029
Caenorhabditis_tropicalis,hAT-Blackjack,65,14582
Caenorhabditis_tropicalis,hAT-Charlie,118,21581
Caenorhabditis_tropicalis,hAT-Tag1,145,33379
Caenorhabditis_tropicalis,hAT-Tip100,63,14130
Caenorhabditis_tropicalis,hAT-hAT19,25,8459
Caenorhabditis_tropicalis,hAT-hAT5,4,1946
Caenorhabditis_tropicalis,hAT-hATm,414,109785
Caenorhabditis_tropicalis,hAT-hATw,16,5852
Caenorhabditis_tropicalis,hAT-hATx,96,18314
Caenorhabditis_tropicalis,hAT-hobo,25,13001
Caenorhabditis_virilis,5S-Deu,1,119
Caenorhabditis_virilis,Academ,6,1201
Caenorhabditis_virilis,Academ-1,48,9261
Caenorhabditis_virilis,Academ-2,3,326
Caenorhabditis_virilis,B4,3,975
Caenorhabditis_virilis,Bhikhari,1,178
Caenorhabditis_virilis,CMC-Chapaev,27,4080
Caenorhabditis_virilis,CMC-Chapaev-3,19,5448
Caenorhabditis_virilis,CMC-EnSpm,3855,1040166
Caenorhabditis_virilis,CMC-Mirage,7,1238
Caenorhabditis_virilis,CMC-Transib,91,22317
Caenorhabditis_virilis,CR1,596,196074
Caenorhabditis_virilis,CR1-Zenon,26,10209
Caenorhabditis_virilis,CRE-Ambal,10,5266
Caenorhabditis_virilis,Caulimovirus,64,12437
Caenorhabditis_virilis,Copia,2162,675647
Caenorhabditis_virilis,Crypton,5,1154
Caenorhabditis_virilis,Crypton-A,3,414
Caenorhabditis_virilis,Crypton-F,8,1593
Caenorhabditis_virilis,Crypton-H,6,965
Caenorhabditis_virilis,Crypton-I,1,128
Caenorhabditis_virilis,Crypton-S,9,1238
Caenorhabditis_virilis,Crypton-V,36,12938
Caenorhabditis_virilis,DIRS,105,21357
Caenorhabditis_virilis,DNA,821,159835
Caenorhabditis_virilis,Dada,216,70004
Caenorhabditis_virilis,Dong-R4,4,877
Caenorhabditis_virilis,ERV-Foamy,1,105
Caenorhabditis_virilis,ERV1,1392,344906
Caenorhabditis_virilis,ERV4,4,659
Caenorhabditis_virilis,ERVK,45,14282
Caenorhabditis_virilis,ERVL,62,25090
Caenorhabditis_virilis,ERVL-MaLR,1,122
Caenorhabditis_virilis,Ginger,17,2310
Caenorhabditis_virilis,Gypsy,9222,2962408
Caenorhabditis_virilis,Gypsy-Troyka,2,203
Caenorhabditis_virilis,Helitron,3705,921572
Caenorhabditis_virilis,I,864,309089
Caenorhabditis_virilis,I-Jockey,43,11104
Caenorhabditis_virilis,ID,1,110
Caenorhabditis_virilis,Jockey,14,2333
Caenorhabditis_virilis,Kolobok,1,113
Caenorhabditis_virilis,Kolobok-E,747,266563
Caenorhabditis_virilis,Kolobok-H,4,495
Caenorhabditis_virilis,Kolobok-Hydra,340,138748
Caenorhabditis_virilis,Kolobok-T2,55,10293
Caenorhabditis_virilis,L1,3275,936422
Caenorhabditis_virilis,L1-DRE,24,7355
Caenorhabditis_virilis,L1-Tx1,937,203797
Caenorhabditis_virilis,L1-Zorro,70,11169
Caenorhabditis_virilis,L2,2719,652481
Caenorhabditis_virilis,LTR,28,7788
Caenorhabditis_virilis,MIR,1,119
Caenorhabditis_virilis,MULE,40,15934
Caenorhabditis_virilis,MULE-MuDR,3183,793214
Caenorhabditis_virilis,MULE-NOF,9,1308
Caenorhabditis_virilis,Maverick,1813,469045
Caenorhabditis_virilis,Merlin,290,96163
Caenorhabditis_virilis,MuLE-MuDR,4,449
Caenorhabditis_virilis,Ngaro,29,6481
Caenorhabditis_virilis,Novosib,143,54155
Caenorhabditis_virilis,P,1015,255477
Caenorhabditis_virilis,P-Fungi,3,416
Caenorhabditis_virilis,PIF-HarbS,9,1649
Caenorhabditis_virilis,PIF-Harbinger,1468,322174
Caenorhabditis_virilis,PIF-ISL2EU,18,3508
Caenorhabditis_virilis,PIF-Spy,81,13376
Caenorhabditis_virilis,Pao,919,333559
Caenorhabditis_virilis,Penelope,277,115046
Caenorhabditis_virilis,PiggyBac,62,11258
Caenorhabditis_virilis,PiggyBac-A,3,1050
Caenorhabditis_virilis,PiggyBac-X,1,101
Caenorhabditis_virilis,Proto2,8,919
Caenorhabditis_virilis,R1,758,295566
Caenorhabditis_virilis,R1-LOA,3,368
Caenorhabditis_virilis,R2,6,874
Caenorhabditis_virilis,R2-Hero,7,1375
Caenorhabditis_virilis,R2-NeSL,19,7545
Caenorhabditis_virilis,RTE-BovB,19,3951
Caenorhabditis_virilis,RTE-ORTE,5,584
Caenorhabditis_virilis,RTE-RTE,31,13504
Caenorhabditis_virilis,RTE-X,266,123495
Caenorhabditis_virilis,Retroposon,1,128
Caenorhabditis_virilis,Rex-Babar,2,208
Caenorhabditis_virilis,Sola,5,6601
Caenorhabditis_virilis,Sola-1,19,6099
Caenorhabditis_virilis,Sola-2,73,12393
Caenorhabditis_virilis,Sola-3,32,7191
Caenorhabditis_virilis,Tad1,539,76439
Caenorhabditis_virilis,TcMar,697,128312
Caenorhabditis_virilis,TcMar-Fot1,38,10183
Caenorhabditis_virilis,TcMar-ISRm11,52,9560
Caenorhabditis_virilis,TcMar-Mariner,1216,348214
Caenorhabditis_virilis,TcMar-Pogo,1,115
Caenorhabditis_virilis,TcMar-Sagan,31,4962
Caenorhabditis_virilis,TcMar-Stowaway,446,139406
Caenorhabditis_virilis,TcMar-Tc1,1398,575734
Caenorhabditis_virilis,TcMar-Tc2,333,85309
Caenorhabditis_virilis,TcMar-Tc4,109,29424
Caenorhabditis_virilis,TcMar-Tigger,37,4202
Caenorhabditis_virilis,TcMar-m44,53,24710
Caenorhabditis_virilis,Zator,2,239
Caenorhabditis_virilis,Zisupton,4,644
Caenorhabditis_virilis,hAT,4497,1495841
Caenorhabditis_virilis,hAT-Ac,1474,326329
Caenorhabditis_virilis,hAT-Blackjack,22,6443
Caenorhabditis_virilis,hAT-Charlie,582,186706
Caenorhabditis_virilis,hAT-Tag1,280,47465
Caenorhabditis_virilis,hAT-Tip100,117,22738
Caenorhabditis_virilis,hAT-hAT19,12,1971
Caenorhabditis_virilis,hAT-hAT5,9,2420
Caenorhabditis_virilis,hAT-hATm,529,169397
Caenorhabditis_virilis,hAT-hATw,40,12778
Caenorhabditis_virilis,hAT-hATx,952,271991
Caenorhabditis_virilis,hAT-hobo,61,31189
Capitella_teleta,Academ,1711,717387
Capitella_teleta,Academ-1,110,16758
Capitella_teleta,B4,1,335
Capitella_teleta,Bhikhari,3,425
Capitella_teleta,CMC-Chapaev,434,143372
Capitella_teleta,CMC-EnSpm,3954,1281863
Capitella_teleta,CMC-Transib,163,62403
Capitella_teleta,CR1,6446,2235740
Capitella_teleta,CR1-Zenon,1196,519911
Capitella_teleta,CRE,4,631
Capitella_teleta,CRE-Ambal,2,400
Capitella_teleta,CRE-II,221,56324
Capitella_teleta,Caulimovirus,740,213123
Capitella_teleta,Copia,8385,3136883
Capitella_teleta,Crypton,54,34890
Capitella_teleta,Crypton-A,2,258
Capitella_teleta,Crypton-C,3,433
Capitella_teleta,Crypton-F,11,3886
Capitella_teleta,Crypton-H,79,30342
Capitella_teleta,Crypton-S,115,18490
Capitella_teleta,Crypton-V,506,173386
Capitella_teleta,DIRS,316,109558
Capitella_teleta,DNA,11609,4586381
Capitella_teleta,Dada,812,115955
Capitella_teleta,Deceiver,12,2078
Capitella_teleta,Dong-R4,4,432
Capitella_teleta,ERV-Foamy,90,37079
Capitella_teleta,ERV1,1052,424005
Capitella_teleta,ERV4,92,26689
Capitella_teleta,ERVK,366,126745
Capitella_teleta,ERVL,66,18597
Capitella_teleta,Ginger,421,96450
Capitella_teleta,Gypsy,36899,13764761
Capitella_teleta,Gypsy-Cigr,239,107929
Capitella_teleta,Helitron,3671,1386498
Capitella_teleta,I,1322,539095
Capitella_teleta,I-Jockey,638,341839
Capitella_teleta,I-Nimb,867,515382
Capitella_teleta,IS3EU,4,464
Capitella_teleta,Jockey,70,15931
Capitella_teleta,Kolobok,19,3383
Capitella_teleta,Kolobok-E,1,218
Capitella_teleta,Kolobok-H,86,15748
Capitella_teleta,Kolobok-Hydra,729,268622
Capitella_teleta,Kolobok-T2,329,153647
Capitella_teleta,L1,2926,1138226
Capitella_teleta,L1-DRE,1,113
Capitella_teleta,L1-Tx1,1645,465924
Capitella_teleta,L2,23589,7962037
Capitella_teleta,LINE,499,190874
Capitella_teleta,LTR,622,288784
Capitella_teleta,MULE-MuDR,4273,1808291
Capitella_teleta,MULE-NOF,418,114567
Capitella_teleta,Maverick,1645,582622
Capitella_teleta,Merlin,279,96119
Capitella_teleta,MuLE-MuDR,5,995
Capitella_teleta,MuLE-NOF,1,108
Capitella_teleta,Ngaro,159,62302
Capitella_teleta,P,1384,666427
Capitella_teleta,PIF-HarbS,3,1285
Capitella_teleta,PIF-Harbinger,2945,1254191
Capitella_teleta,PIF-ISL2EU,660,304681
Capitella_teleta,PIF-Spy,49,10863
Capitella_teleta,Pao,2729,1002813
Capitella_teleta,Penelope,854,237496
Capitella_teleta,PiggyBac,1262,639095
Capitella_teleta,Proto2,11285,4405755
Capitella_teleta,R1,98,39733
Capitella_teleta,R1-LOA,95,43600
Capitella_teleta,R2,32,7651
Capitella_teleta,R2-NeSL,53,13484
Capitella_teleta,RTE-BovB,2293,797612
Capitella_teleta,RTE-ORTE,3,333
Capitella_teleta,RTE-RTE,134,61545
Capitella_teleta,RTE-X,3190,805971
Capitella_teleta,Retroposon,1,105
Capitella_teleta,Rex-Babar,781,241739
Capitella_teleta,Sola,131,72236
Capitella_teleta,Sola-1,1799,912655
Capitella_teleta,Sola-2,309,126504
Capitella_teleta,Sola-3,55,13514
Capitella_teleta,Tad1,377,128123
Capitella_teleta,TcMar,1,103
Capitella_teleta,TcMar-Fot1,354,120226
Capitella_teleta,TcMar-Gizmo,3,352
Capitella_teleta,TcMar-ISRm11,48,28276
Capitella_teleta,TcMar-Mariner,1702,523052
Capitella_teleta,TcMar-Pogo,1055,220878
Capitella_teleta,TcMar-Stowaway,1,134
Capitella_teleta,TcMar-Tc1,5583,1509388
Capitella_teleta,TcMar-Tc2,55,16888
Capitella_teleta,TcMar-Tc4,2,296
Capitella_teleta,TcMar-Tigger,607,216476
Capitella_teleta,TcMar-m44,383,62360
Capitella_teleta,Zator,50,22425
Capitella_teleta,Zisupton,196,62213
Capitella_teleta,hAT,206,41371
Capitella_teleta,hAT-Ac,1913,791487
Capitella_teleta,hAT-Blackjack,220,65274
Capitella_teleta,hAT-Charlie,1795,567079
Capitella_teleta,hAT-Tag1,298,68437
Capitella_teleta,hAT-Tip100,1587,513848
Capitella_teleta,hAT-hAT19,8,1544
Capitella_teleta,hAT-hAT5,46,10899
Capitella_teleta,hAT-hATm,883,296129
Capitella_teleta,hAT-hATw,100,41274
Capitella_teleta,hAT-hATx,11,1306
Capitella_teleta,hAT-hobo,393,99416
Clonorchis_sinensis,Academ,3,474
Clonorchis_sinensis,Academ-1,4,629
Clonorchis_sinensis,Academ-H,1999,309501
Clonorchis_sinensis,B2,42,5786
Clonorchis_sinensis,Bhikhari,2,234
Clonorchis_sinensis,CMC-Chapaev,7,1566
Clonorchis_sinensis,CMC-Chapaev-3,171,48670
Clonorchis_sinensis,CMC-EnSpm,6246,2596430
Clonorchis_sinensis,CMC-Mirage,1,137
Clonorchis_sinensis,CMC-Transib,1,133
Clonorchis_sinensis,CR1,25547,15895174
Clonorchis_sinensis,CR1-Zenon,370,109099
Clonorchis_sinensis,CRE,3,347
Clonorchis_sinensis,CRE-Ambal,2,258
Clonorchis_sinensis,CRE-II,5,692
Clonorchis_sinensis,Caulimovirus,1,108
Clonorchis_sinensis,Copia,9540,5212905
Clonorchis_sinensis,Crypton-C,1,145
Clonorchis_sinensis,Crypton-F,1,101
Clonorchis_sinensis,Crypton-I,1,100
Clonorchis_sinensis,Crypton-S,3,508
Clonorchis_sinensis,Crypton-V,3,316
Clonorchis_sinensis,DIRS,25,4064
Clonorchis_sinensis,DNA,3807,1747289
Clonorchis_sinensis,Dada,3,365
Clonorchis_sinensis,Dong-R4,1,108
Clonorchis_sinensis,ERV-Foamy,1,107
Clonorchis_sinensis,ERV1,59,9023
Clonorchis_sinensis,ERV4,2,292
Clonorchis_sinensis,ERVK,195,46834
Clonorchis_sinensis,ERVL,1,186
Clonorchis_sinensis,Ginger,5,746
Clonorchis_sinensis,Gypsy,33753,14188605
Clonorchis_sinensis,Gypsy-Cigr,13,4329
Clonorchis_sinensis,Helitron,418,119853
Clonorchis_sinensis,I,12,2342
Clonorchis_sinensis,I-Jockey,18,2801
Clonorchis_sinensis,I-Nimb,121,34192
Clonorchis_sinensis,Jockey,9,1217
Clonorchis_sinensis,Kolobok-E,275,63072
Clonorchis_sinensis,Kolobok-H,1,100
Clonorchis_sinensis,Kolobok-Hydra,6,834
Clonorchis_sinensis,Kolobok-T2,3,329
Clonorchis_sinensis,L1,8016,1542550
Clonorchis_sinensis,L1-DRE,1,117
Clonorchis_sinensis,L1-Tx1,22,3345
Clonorchis_sinensis,L2,1657,385489
Clonorchis_sinensis,LINE,432,119315
Clonorchis_sinensis,LTR,19,2765
Clonorchis_sinensis,MIR,2,202
Clonorchis_sinensis,MULE,1,117
Clonorchis_sinensis,MULE-MuDR,48,8074
Clonorchis_sinensis,Maverick,679,179235
Clonorchis_sinensis,Merlin,992,440946
Clonorchis_sinensis,MuLE-MuDR,4210,2122660
Clonorchis_sinensis,MuLE-NOF,334,152599
Clonorchis_sinensis,Ngaro,2,238
Clonorchis_sinensis,P,36,7917
Clonorchis_sinensis,PIF-HarbS,164,29368
Clonorchis_sinensis,PIF-Harbinger,594,133616
Clonorchis_sinensis,PIF-ISL2EU,29,4137
Clonorchis_sinensis,PIF-Spy,9319,2211551
Clonorchis_sinensis,Pao,3617,1963466
Clonorchis_sinensis,Penelope,28841,10123811
Clonorchis_sinensis,PiggyBac,25,4045
Clonorchis_sinensis,PiggyBac-X,1116,186915
Clonorchis_sinensis,Proto2,1,129
Clonorchis_sinensis,R1,70,20686
Clonorchis_sinensis,R1-LOA,789,115773
Clonorchis_sinensis,R2,6651,4079343
Clonorchis_sinensis,R2-Hero,4,502
Clonorchis_sinensis,R2-NeSL,118,24127
Clonorchis_sinensis,RTE-BovB,133385,60770482
Clonorchis_sinensis,RTE-RTE,10,1132
Clonorchis_sinensis,RTE-X,12,1951
Clonorchis_sinensis,Rex-Babar,326,105722
Clonorchis_sinensis,SINE,38,8061
Clonorchis_sinensis,Sola-1,7,1553
Clonorchis_sinensis,Sola-2,2281,548876
Clonorchis_sinensis,Sola-3,1228,415703
Clonorchis_sinensis,TcMar-Fot1,4,1907
Clonorchis_sinensis,TcMar-ISRm11,482,160469
Clonorchis_sinensis,TcMar-Mariner,509,131384
Clonorchis_sinensis,TcMar-Pogo,212,72267
Clonorchis_sinensis,TcMar-Sagan,1,363
Clonorchis_sinensis,TcMar-Stowaway,7,1011
Clonorchis_sinensis,TcMar-Tc1,2439,822546
Clonorchis_sinensis,TcMar-Tc2,31,7088
Clonorchis_sinensis,TcMar-Tc4,2068,517037
Clonorchis_sinensis,TcMar-Tigger,729,206475
Clonorchis_sinensis,Zisupton,4,524
Clonorchis_sinensis,hAT,4,740
Clonorchis_sinensis,hAT-Ac,49,19307
Clonorchis_sinensis,hAT-Blackjack,5,593
Clonorchis_sinensis,hAT-Charlie,673,170773
Clonorchis_sinensis,hAT-Pegasus,1,120
Clonorchis_sinensis,hAT-Tag1,4,447
Clonorchis_sinensis,hAT-Tip100,24,3789
Clonorchis_sinensis,hAT-hAT19,4,560
Clonorchis_sinensis,hAT-hATm,33,5063
Clonorchis_sinensis,hAT-hATw,622,168647
Clonorchis_sinensis,hAT-hATx,4,800
Clonorchis_sinensis,hAT-hobo,13,4157
Crassostrea_gigas,Academ,62,15154
Crassostrea_gigas,Academ-1,125,35722
Crassostrea_gigas,Bhikhari,10,1175
Crassostrea_gigas,CMC-Chapaev,377,148939
Crassostrea_gigas,CMC-Chapaev-3,1,108
Crassostrea_gigas,CMC-EnSpm,2764,834996
Crassostrea_gigas,CMC-Mirage,1,114
Crassostrea_gigas,CMC-Transib,1415,285473
Crassostrea_gigas,CR1,1250,481722
Crassostrea_gigas,CR1-Zenon,3026,1208691
Crassostrea_gigas,CRE,4,761
Crassostrea_gigas,CRE-II,2,334
Crassostrea_gigas,Caulimovirus,980,371522
Crassostrea_gigas,Copia,3299,1156011
Crassostrea_gigas,Crypton,1220,249748
Crassostrea_gigas,Crypton-A,15251,3820550
Crassostrea_gigas,Crypton-H,274,55773
Crassostrea_gigas,Crypton-R,2,421
Crassostrea_gigas,Crypton-S,168,178864
Crassostrea_gigas,Crypton-V,143,18266
