ID,repname_RM,repname_blast,ident,eval,alignmentlength,bitscore,score,rm_repname,mc,x,y,repname_RM4,fc
L1MA9_chr2:74299584-74300491,L1MA9,L1MA5,79.310,3.42e-115,638,407,220,L1MA9,394,574.3962,1313.6632,L1MA,43
L1MA9_chr2:75014333-75016831,L1MA9,L1MA5,80.640,0.0,1343,987,534,L1MA9,394,563.45074,1411.7803,L1MA,43
L1MA9_chr2:75103814-75104750,L1MA9,L1MA3,75.124,7.87e-92,804,329,178,L1MA9,394,408.95374,1037.4675,L1MA,43
L1MA9_chr2:75104738-75105677,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,814.71265,1169.5912,L1MA,43
L1MA9_chr2:757221-757805,L1MA9,L1MA5,82.677,1.04e-93,381,335,181,L1MA9,394,677.43274,1373.1738,L1MA,43
L1MA9_chr2:77581403-77583120,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,619.5849,1127.9551,L1MA,43
L1MA9_chr2:79143720-79145401,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,520.767,1163.8746,L1MA,43
L1MA9_chr2:79145691-79146780,L1MA9,L1MA3,77.871,1.09e-150,949,525,284,L1MA9,394,562.4342,1269.5647,L1MA,43
L1MA9_chr2:79147368-79149085,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,352.46265,1182.6378,L1MA,43
L1MA9_chr2:7981729-7982483,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,759.85767,1530.8977,L1MA,43
L1MA9_chr2:7982723-7983787,L1MA9,L1MA3,74.966,2.51e-87,735,315,170,L1MA9,394,697.20337,1416.8414,L1MA,43
L1MA9_chr2:8056091-8057644,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,791.9674,1049.4368,L1MA,43
L1MA9_chr2:81139834-81140753,L1MA9,L1PB3,82.609,2.39e-17,92,82.4,44,L1MA9,394,1666.5872,-954.9663,L1MA,43
L1MA9_chr2:81517069-81517936,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,890.66187,856.8151,L1MA,43
L1MA9_chr2:82308717-82309277,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,4,1679.099,-899.8793,L1MA,43
L1MA9_chr2:82309308-82309813,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,1041.8032,1098.2012,L1MA,43
L1MA9_chr2:82359696-82360987,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,696.885,1132.4773,L1MA,43
L1MA9_chr2:83184008-83184867,L1MA9,L1PA13A,76.898,1.66e-43,303,169,91,L1MA9,394,1689.9172,-878.1784,L1MA,43
L1MA9_chr2:83372954-83374007,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,799.6148,1262.7876,L1MA,43
L1MA9_chr2:83775766-83778926,L1MA9,L1MA5,75.475,0.0,2157,983,532,L1MA9,394,497.44266,1233.522,L1MA,43
L1MA9_chr2:8559778-8560547,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,293.83054,-365.52832,L1MA,43
L1MA9_chr2:8562001-8562934,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,713.17834,1168.5295,L1MA,43
L1MA9_chr2:89614760-89616092,L1MA9,L1PB3,73.266,1.09e-116,1283,412,223,L1MA9,394,608.37286,1347.625,L1MA,43
L1MA9_chr2:91689023-91690351,L1MA9,L1MA5,77.691,0.0,1282,730,395,L1MA9,394,657.9473,1446.5791,L1MA,43
L1MA9_chr2:96489143-96490677,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,805.94727,1280.4058,L1MA,43
L1MA9_chr2:99053064-99053682,L1MA9,no match,no match,no match,no match,no match,no match,L1MA9,394,521.66626,967.2268,L1MA,43
L1MA9_chr2:99053675-99055628,L1MA9,L1MA5,80.266,0.0,1576,1110,601,L1MA9,394,693.9124,1272.9335,L1MA,43
L1MB1_chr1:100752354-100753529,L1MB1,L1MA5,76.531,1.58e-124,882,438,237,L1MB1,394,741.1741,1085.9368,L1MB,44
L1MB1_chr1:100915276-100916141,L1MB1,L1PB3,74.729,9.80e-61,554,226,122,L1MB1,394,768.49475,1244.3315,L1MB,44
L1MB1_chr1:101672924-101673757,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,816.36896,1375.4971,L1MB,44
L1MB1_chr1:102326576-102327116,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,821.4125,1031.0498,L1MB,44
L1MB1_chr1:103877434-103878362,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,532.3756,1326.3817,L1MB,44
L1MB1_chr1:103878686-103879607,L1MB1,L1PB2,82.906,5.11e-24,117,104,56,L1MB1,394,-354.57947,-362.20126,L1MB,44
L1MB1_chr1:104821821-104822891,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,781.45905,1315.7852,L1MB,44
L1MB1_chr1:105936877-105939035,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,857.86566,1164.9807,L1MB,44
L1MB1_chr1:109647778-109648493,L1MB1,L1MA5,90.116,1.04e-59,172,222,120,L1MB1,394,1767.729,-746.88544,L1MB,44
L1MB1_chr1:118722941-118723715,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,558.4051,1295.4674,L1MB,44
L1MB1_chr1:118727589-118729338,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,579.0658,1414.6641,L1MB,44
L1MB1_chr1:118763483-118765343,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,497.96124,1364.5568,L1MB,44
L1MB1_chr1:119220322-119220959,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,887.0277,1200.8387,L1MB,44
L1MB1_chr1:121595938-121596541,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,891.9337,1228.0724,L1MB,44
L1MB1_chr1:121596835-121597437,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,590.81915,1542.2502,L1MB,44
L1MB1_chr1:121604318-121605445,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,145,240.23914,-2970.1543,L1MB,44
L1MB1_chr1:146694387-146695170,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,869.77264,1184.4908,L1MB,44
L1MB1_chr1:152929043-152929750,L1MB1,L1MA5,81.221,1.18e-148,655,518,280,L1MB1,4,1708.8243,-946.2851,L1MB,44
L1MB1_chr1:152931805-152932506,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,936.2707,1209.3151,L1MB,44
L1MB1_chr1:158631609-158632461,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,772.4125,1225.4757,L1MB,44
L1MB1_chr1:158689335-158690391,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,927.9052,1061.3223,L1MB,44
L1MB1_chr1:162744678-162745879,L1MB1,L1MA5,76.285,5.49e-164,1206,569,308,L1MB1,394,513.58203,1263.3835,L1MB,44
L1MB1_chr1:164012651-164013940,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,768.5456,948.937,L1MB,44
L1MB1_chr1:164943842-164946184,L1MB1,L1MA5,76.514,0.0,2427,1210,655,L1MB1,394,595.60785,1137.1646,L1MB,44
L1MB1_chr1:164946483-164949508,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,368.5874,593.7101,L1MB,44
L1MB1_chr1:166880299-166880957,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,803.8941,1311.9102,L1MB,44
L1MB1_chr1:168562236-168563032,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,274.50742,512.27203,L1MB,44
L1MB1_chr1:179751793-179753454,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,620.3248,1409.4854,L1MB,44
L1MB1_chr1:183800527-183801143,L1MB1,L1MA5,77.495,5.24e-77,511,279,151,L1MB1,394,649.3612,1188.9119,L1MB,44
L1MB1_chr1:183802029-183802597,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,809.94226,874.5869,L1MB,44
L1MB1_chr1:184278415-184279612,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,850.1875,1272.8323,L1MB,44
L1MB1_chr1:187049497-187050459,L1MB1,L1PA11,70.628,1.16e-15,446,76.8,41,L1MB1,394,753.48444,882.0353,L1MB,44
L1MB1_chr1:190571882-190572484,L1MB1,L1PA13B,78.862,1.55e-17,123,82.4,44,L1MB1,394,-350.361,-366.36777,L1MB,44
L1MB1_chr1:190940302-190941240,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,892.156,1148.0933,L1MB,44
L1MB1_chr1:191917376-191918254,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1008.5357,1322.8344,L1MB,44
L1MB1_chr1:192614550-192615425,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,819.09357,1106.574,L1MB,44
L1MB1_chr1:192675030-192675548,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-355.70813,-375.96042,L1MB,44
L1MB1_chr1:195773635-195774365,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,868.82385,1341.6658,L1MB,44
L1MB1_chr1:196409368-196410358,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,835.78064,955.47327,L1MB,44
L1MB1_chr1:197687568-197688688,L1MB1,L1MA5,79.806,0.0,1134,795,430,L1MB1,394,747.59894,1221.1915,L1MB,44
L1MB1_chr1:197690937-197692135,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,823.38995,1348.2124,L1MB,44
L1MB1_chr1:198503191-198506155,L1MB1,L1MA5,75.401,0.0,3053,1354,733,L1MB1,394,630.4621,1466.8608,L1MB,44
L1MB1_chr1:199102784-199105221,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,609.6452,1056.4283,L1MB,44
L1MB1_chr1:199107445-199109188,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,398,-2038.6914,407.35507,L1MB,44
L1MB1_chr1:209140353-209141190,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1012.36597,1153.7771,L1MB,44
L1MB1_chr1:210578224-210578751,L1MB1,L1PB2,74.349,6.24e-21,269,93.5,50,L1MB1,394,779.76636,1126.7378,L1MB,44
L1MB1_chr1:214818949-214819611,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1511.2988,232.01775,L1MB,44
L1MB1_chr1:219057135-219059694,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,763.76404,1156.6025,L1MB,44
L1MB1_chr1:219885220-219886464,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,173.04199,318.51666,L1MB,44
L1MB1_chr1:219892852-219893500,L1MB1,L1MA5,78.674,1.15e-98,558,351,190,L1MB1,394,595.39453,1355.6891,L1MB,44
L1MB1_chr1:219893794-219895026,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,735.56934,1135.0048,L1MB,44
L1MB1_chr1:220534593-220536053,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-189.85649,-104.36856,L1MB,44
L1MB1_chr1:220539503-220540107,L1MB1,L1MA5,75.680,3.09e-74,588,270,146,L1MB1,15,462.86526,-976.87976,L1MB,44
L1MB1_chr1:220629559-220630401,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-306.284,-374.686,L1MB,44
L1MB1_chr1:222014752-222015319,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-477.82635,-373.46115,L1MB,44
L1MB1_chr1:228496010-228497102,L1MB1,L1MA5,80.818,1.56e-79,391,289,156,L1MB1,394,565.2855,1163.7535,L1MB,44
L1MB1_chr1:233820953-233821958,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,847.87866,1319.4342,L1MB,44
L1MB1_chr1:233828402-233830150,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1694.68,-981.52795,L1MB,44
L1MB1_chr1:233830533-233833126,L1MB1,L1MA5,75.780,1.77e-67,545,250,135,L1MB1,394,341.71576,41.854187,L1MB,44
L1MB1_chr1:238694065-238696205,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,629.3276,1193.4666,L1MB,44
L1MB1_chr1:243657381-243658758,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-73.94333,-4.737114,L1MB,44
L1MB1_chr1:41720568-41721204,L1MB1,L1MA5,80.879,4.07e-98,455,350,189,L1MB1,394,747.53503,1350.5193,L1MB,44
L1MB1_chr1:48112826-48114051,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,719.2951,1040.0337,L1MB,44
L1MB1_chr1:48504343-48505043,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,234.79001,-14.754157,L1MB,44
L1MB1_chr1:49202285-49203654,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1692.7966,-874.57263,L1MB,44
L1MB1_chr1:49382331-49382841,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1657.3827,-918.79236,L1MB,44
L1MB1_chr1:50782945-50783591,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,479.00955,870.50586,L1MB,44
L1MB1_chr1:50783879-50785076,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-257.3427,35.072704,L1MB,44
L1MB1_chr1:50785155-50785845,L1MB1,L1MA5,76.324,2.09e-86,642,311,168,L1MB1,394,655.63873,1429.3413,L1MB,44
L1MB1_chr1:5216061-5216599,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1017.8628,1051.8279,L1MB,44
L1MB1_chr1:58509376-58511365,L1MB1,L1MA5,76.744,0.0,2021,1016,550,L1MB1,15,457.79327,-984.62335,L1MB,44
L1MB1_chr1:58511633-58512910,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,567.21,1154.9526,L1MB,44
L1MB1_chr1:60969258-60969931,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,781.3927,1201.1464,L1MB,44
L1MB1_chr1:67071153-67071755,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,398,-2036.3987,411.52032,L1MB,44
L1MB1_chr1:69652150-69654137,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,723.3616,949.77905,L1MB,44
L1MB1_chr1:69844188-69844808,L1MB1,L1MA5,82.143,1.51e-57,252,215,116,L1MB1,394,812.69617,1235.8613,L1MB,44
L1MB1_chr1:69943988-69946329,L1MB1,L1MA5,78.590,0.0,1887,1181,639,L1MB1,394,704.48553,1351.9799,L1MB,44
L1MB1_chr1:75937671-75938212,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1095.9226,1063.2749,L1MB,44
L1MB1_chr1:76731928-76733504,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,625.8463,1388.2203,L1MB,44
L1MB1_chr1:76734199-76734723,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,889.11646,1130.3923,L1MB,44
L1MB1_chr1:76742106-76746307,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,15,430.34735,-1043.123,L1MB,44
L1MB1_chr1:78805958-78806592,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,721.7012,1011.45764,L1MB,44
L1MB1_chr1:79597813-79598421,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,901.093,1160.5347,L1MB,44
L1MB1_chr1:80600309-80601706,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,787.4695,1088.2925,L1MB,44
L1MB1_chr1:80602477-80603230,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,722.5278,1067.6979,L1MB,44
L1MB1_chr1:84315609-84318659,L1MB1,L1PA15B,74.370,0.0,2302,869,470,L1MB1,394,1679.8634,-924.7028,L1MB,44
L1MB1_chr1:85981935-85982441,L1MB1,L1MA5,80.973,2.69e-44,226,171,92,L1MB1,394,-465.87347,-437.3503,L1MB,44
L1MB1_chr1:87041468-87042484,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,669.99786,1135.0693,L1MB,44
L1MB1_chr1:87721605-87722105,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,916.594,1084.4202,L1MB,44
L1MB1_chr1:90629741-90630257,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,748.9763,1071.7017,L1MB,44
L1MB1_chr1:90630287-90631932,L1MB1,L1MA5,77.132,0.0,1325,693,375,L1MB1,394,686.298,1265.9768,L1MB,44
L1MB1_chr1:91580255-91581373,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,522.07666,1397.2739,L1MB,44
L1MB1_chr1:92154293-92155448,L1MB1,L1MA5,77.455,0.0,1171,660,357,L1MB1,394,578.79706,1410.8844,L1MB,44
L1MB1_chr1:92155603-92157522,L1MB1,L1MA3,74.861,0.0,1973,761,412,L1MB1,394,393.9029,-1026.0419,L1MB,44
L1MB1_chr1:92159473-92161254,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,156.95529,133.92505,L1MB,44
L1MB1_chr1:96900973-96901601,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,82,2119.2476,1918.2311,L1MB,44
L1MB1_chr1:97530516-97532116,L1MB1,L1MA3,74.072,4.39e-166,1616,577,312,L1MB1,394,580.4117,1372.7113,L1MB,44
L1MB1_chr1:97532123-97533117,L1MB1,L1MA5,78.151,7.85e-137,833,479,259,L1MB1,394,1764.8184,-930.34766,L1MB,44
L1MB1_chr1:99219060-99220606,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,546.79553,989.58105,L1MB,44
L1MB1_chr1:99220606-99221492,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,626.8701,1330.8905,L1MB,44
L1MB1_chr2:100740969-100742174,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,784.3314,1517.9844,L1MB,44
L1MB1_chr2:102601588-102602443,L1MB1,L1MA5,78.055,2.39e-146,843,510,276,L1MB1,394,1762.6394,-925.90674,L1MB,44
L1MB1_chr2:107639502-107640846,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,906.6507,1266.7977,L1MB,44
L1MB1_chr2:107641155-107642660,L1MB1,L1MA5,80.412,3.30e-142,679,497,269,L1MB1,394,1734.6703,-973.2984,L1MB,44
L1MB1_chr2:107643430-107644364,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,286.20966,689.85425,L1MB,44
L1MB1_chr2:11114551-11115141,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,725.6567,1051.2605,L1MB,44
L1MB1_chr2:111306044-111306593,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,306,-118.47455,-2830.9312,L1MB,44
L1MB1_chr2:115721526-115722262,L1MB1,L1MA5,75.385,2.99e-60,520,224,121,L1MB1,394,611.8592,1413.5988,L1MB,44
L1MB1_chr2:116275643-116278547,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,870.4458,1281.3772,L1MB,44
L1MB1_chr2:118154864-118155702,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,378,-77.86,2150.4734,L1MB,44
L1MB1_chr2:118155725-118157082,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,378,102.7526,2143.8894,L1MB,44
L1MB1_chr2:118157087-118160866,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,195.06458,20.460468,L1MB,44
L1MB1_chr2:118161761-118162289,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,509.37628,1154.4852,L1MB,44
L1MB1_chr2:118162630-118163210,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,728.35724,1140.7524,L1MB,44
L1MB1_chr2:118165874-118166806,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1781.8022,-928.18713,L1MB,44
L1MB1_chr2:119631683-119633960,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,779.7064,1057.694,L1MB,44
L1MB1_chr2:121987679-121989340,L1MB1,L1MA5,77.676,0.0,1420,821,444,L1MB1,15,432.9202,-1025.1011,L1MB,44
L1MB1_chr2:122761179-122761891,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,804.23157,970.01556,L1MB,44
L1MB1_chr2:123326192-123327633,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,659.29944,1475.0731,L1MB,44
L1MB1_chr2:126350023-126350587,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-407.74902,-450.49658,L1MB,44
L1MB1_chr2:131942588-131944157,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,571.66986,1127.8367,L1MB,44
L1MB1_chr2:133647844-133650592,L1MB1,L1MA5,77.648,0.0,1284,728,394,L1MB1,394,580.6355,1082.0432,L1MB,44
L1MB1_chr2:133650905-133651880,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,655.6542,1039.1013,L1MB,44
L1MB1_chr2:1355190-1357902,L1MB1,L1PA14,71.192,2.31e-91,1694,329,178,L1MB1,394,1655.9275,-915.2212,L1MB,44
L1MB1_chr2:135685936-135686465,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,883.7247,1299.0779,L1MB,44
L1MB1_chr2:1358271-1359002,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,574.7166,991.4303,L1MB,44
L1MB1_chr2:137731155-137735711,L1MB1,L1MA3,84.348,1.98e-24,115,108,58,L1MB1,394,593.2743,1110.1145,L1MB,44
L1MB1_chr2:138282485-138283941,L1MB1,L1MA5,75.682,2.56e-118,917,418,226,L1MB1,394,733.1272,1367.6818,L1MB,44
L1MB1_chr2:139104227-139105127,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1702.0299,-873.15784,L1MB,44
L1MB1_chr2:139109279-139113665,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,892.8838,1085.1787,L1MB,44
L1MB1_chr2:141417224-141419179,L1MB1,L1MA5,73.801,7.30e-130,1397,457,247,L1MB1,394,659.07355,1103.9052,L1MB,44
L1MB1_chr2:141419162-141419851,L1MB1,L1MA1,74.695,1.67e-62,656,231,125,L1MB1,394,533.2113,1198.4205,L1MB,44
L1MB1_chr2:142547280-142548701,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,745.96136,422.1271,L1MB,44
L1MB1_chr2:142548848-142550751,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,633.8423,1316.4336,L1MB,44
L1MB1_chr2:142550790-142551473,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,997.0676,1314.33,L1MB,44
L1MB1_chr2:142887206-142887902,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1707.9457,-844.118,L1MB,44
L1MB1_chr2:149868227-149868998,L1MB1,L1PB3,73.629,2.49e-41,474,161,87,L1MB1,394,580.88025,1239.3497,L1MB,44
L1MB1_chr2:15064134-15067040,L1MB1,L1MA5,76.902,0.0,1866,955,517,L1MB1,394,770.1915,1246.6514,L1MB,44
L1MB1_chr2:157010238-157011339,L1MB1,L1PA8,71.951,3.66e-26,410,111,60,L1MB1,394,725.864,1393.1377,L1MB,44
L1MB1_chr2:159378396-159379507,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,831.5371,1197.3105,L1MB,44
L1MB1_chr2:161653566-161655524,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,739.5507,1222.7166,L1MB,44
L1MB1_chr2:164027762-164028841,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,803.62036,1111.2847,L1MB,44
L1MB1_chr2:164199386-164201331,L1MB1,L1MA5,77.074,0.0,1736,918,497,L1MB1,394,770.9242,1435.044,L1MB,44
L1MB1_chr2:166220656-166221395,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,713.4179,1362.8918,L1MB,44
L1MB1_chr2:166221697-166222347,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,949.16235,1015.33966,L1MB,44
L1MB1_chr2:166663200-166663895,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,402.06897,1084.7432,L1MB,44
L1MB1_chr2:166709178-166710535,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,681.6926,1088.1233,L1MB,44
L1MB1_chr2:166711928-166713743,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,1763.4105,-956.5256,L1MB,44
L1MB1_chr2:170437928-170438638,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,867.4492,879.8793,L1MB,44
L1MB1_chr2:170439978-170440587,L1MB1,no match,no match,no match,no match,no match,no match,L1MB1,394,-106.36593,-148.36044,L1MB,44
L1MB1_chr2:172159388-172160002,L1MB1,L1PB2,74.545,2.02e-26,275,111,60,L1MB1,394,719.30414,1141.1718,L1MB,44
